,form_submission,form_created,embed_form_in_notion_click,subscribed,form_saved,create_form_database_chosen,open_form_click,edit_form_click,save_form_click,create_form_click,paid_plans_buy_pro_click,nav_pricing_click,paying,cluster
26764.0,0,0,2,0,11,0,0,13,11,0,0,0,0,0
17106.0,0,3,1,0,4,9,0,5,4,5,1,1,0,0
17165.0,0,1,9,0,13,1,0,13,14,0,0,0,0,0
14330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23384.0,1,1,0,0,7,2,0,8,7,0,0,0,0,0
25163.0,0,2,0,0,2,2,0,4,2,2,0,0,0,0
15241.0,0,0,0,1,2,1,0,1,2,1,0,0,0,0
15457.0,0,2,1,0,5,2,0,5,5,1,0,0,0,0
17163.0,0,1,0,4,1,2,0,2,1,3,1,0,0,0
14684.0,0,1,0,0,0,1,0,1,0,3,0,2,0,0
22916.0,0,0,0,0,7,0,0,7,7,0,0,0,0,0
23130.0,1,1,0,0,4,1,0,5,4,2,0,2,0,0
15372.0,0,1,1,0,4,2,0,6,4,1,0,0,0,0
15425.0,0,1,0,0,4,1,0,4,4,0,0,0,0,0
15426.0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
15430.0,0,2,1,0,0,3,0,2,0,1,0,0,0,0
18948.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
21287.0,0,0,0,0,3,0,0,4,3,0,0,1,0,0
21788.0,2,1,0,0,6,2,0,7,7,5,0,0,0,0
14610.0,0,0,0,0,7,0,1,8,7,0,0,0,0,0
14669.0,0,3,1,0,3,7,0,8,3,3,1,0,0,0
16383.0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
16386.0,0,2,2,0,1,2,0,2,1,1,0,1,0,0
14448.0,0,1,0,0,1,1,2,3,1,0,0,0,0,0
14530.0,0,1,1,0,1,3,0,1,1,4,0,0,0,0
14534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17058.0,0,1,1,0,6,0,0,7,6,0,0,1,0,0
17065.0,0,1,1,0,2,2,0,3,4,1,0,0,0,0
21318.0,0,1,0,0,5,1,1,5,6,0,0,0,0,0
21319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16650.0,0,2,0,0,1,5,4,5,1,7,0,0,0,0
26868.0,0,0,0,0,2,0,1,3,2,1,0,0,0,0
26912.0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
25514.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25515.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16651.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24077.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
16417.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14946.0,0,2,1,0,0,3,1,0,0,2,0,0,0,0
21525.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
21645.0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
21646.0,1,1,1,0,1,2,0,3,1,0,0,0,0,0
21647.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
20415.0,4,1,2,0,1,2,1,3,1,1,0,0,0,0
20488.0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
20489.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23095.0,8,0,0,0,4,0,1,4,4,0,0,0,0,0
23343.0,0,1,0,0,5,2,0,7,7,0,0,1,0,0
23353.0,0,1,0,0,0,2,1,1,0,1,0,0,0,0
13817.0,3,2,0,0,2,12,0,2,2,6,0,0,0,0
18941.0,1,0,2,0,0,1,0,2,0,1,0,1,0,0
21642.0,0,0,0,0,3,0,0,2,3,0,0,1,0,0
16419.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
23319.0,0,1,0,0,9,5,1,9,10,1,0,2,0,0
20414.0,0,3,2,0,7,5,0,7,8,4,0,1,0,0
20484.0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
20485.0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
14815.0,0,1,0,0,0,2,0,0,0,3,0,1,0,0
14816.0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
25262.0,1,2,1,0,8,2,1,11,8,1,0,0,0,0
25267.0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
25268.0,1,1,0,0,10,3,0,10,12,1,0,1,0,0
20396.0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
19543.0,0,2,0,0,1,3,0,4,1,2,1,0,0,0
19545.0,4,1,2,0,1,1,0,1,1,1,0,0,0,0
19546.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
19551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14253.0,0,0,0,0,0,2,0,0,0,5,0,0,0,0
15450.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18883.0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
18885.0,0,1,0,0,3,4,1,3,3,1,0,0,0,0
20393.0,1,2,1,0,1,4,1,2,1,5,0,0,0,0
20394.0,0,1,1,0,1,2,0,1,1,2,0,0,0,0
19855.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19862.0,0,1,1,0,1,1,0,1,2,3,0,0,0,0
17864.0,0,2,0,0,1,3,0,1,1,0,0,0,0,0
13952.0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
21100.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
23090.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23143.0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
21097.0,2,1,0,0,2,2,0,3,2,2,0,0,0,0
21098.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
17867.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13965.0,0,0,0,0,1,0,0,2,1,0,0,2,0,0
23137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23138.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18932.0,1,2,1,0,4,6,1,11,4,4,0,1,0,0
19034.0,0,1,0,0,0,4,0,1,0,1,0,0,0,0
19114.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
19120.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
20629.0,2,0,0,0,0,5,0,1,0,4,0,0,0,0
25228.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14100.0,0,2,0,0,7,3,2,9,8,3,0,1,0,0
14687.0,0,1,0,0,1,1,3,1,1,1,0,0,0,0
14690.0,0,1,1,0,6,1,0,9,6,2,0,0,0,0
25232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14692.0,0,1,0,0,2,5,1,2,2,4,0,0,0,0
14697.0,0,1,3,0,2,1,1,3,2,1,0,1,0,0
23247.0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
24220.0,0,0,1,0,3,0,0,4,3,0,0,1,0,0
24222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25459.0,0,1,0,0,4,1,0,7,4,1,0,0,0,0
25978.0,1,1,2,0,2,1,0,3,2,1,0,1,0,0
18117.0,0,1,0,0,2,4,0,2,2,5,0,0,0,0
18118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14010.0,0,1,0,0,0,2,1,0,0,1,0,0,0,0
14017.0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
14019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17932.0,0,0,0,0,1,0,0,2,1,0,0,1,0,0
25988.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
17676.0,0,5,0,0,7,14,0,10,7,9,0,0,0,0
17824.0,0,0,0,0,0,3,0,0,0,11,0,0,0,0
17957.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
15381.0,0,2,0,0,3,3,0,7,10,2,0,0,0,0
19327.0,7,1,1,0,9,1,0,12,10,4,0,0,0,0
19323.0,0,1,2,0,0,1,0,1,0,1,0,0,0,0
19813.0,3,0,0,0,4,0,0,4,6,0,0,1,0,0
20199.0,2,1,0,0,2,2,0,3,2,0,0,0,0,0
20107.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22047.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
22280.0,0,1,1,0,2,1,0,2,2,0,0,0,0,0
22262.0,0,1,0,0,2,3,0,3,2,1,0,0,0,0
22271.0,0,0,2,0,2,0,0,4,2,0,0,0,0,0
22284.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22288.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22289.0,0,0,2,0,2,1,0,2,2,0,0,2,0,0
21381.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21383.0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
21385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15902.0,0,0,2,1,3,0,0,3,3,0,0,0,0,0
21378.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
21902.0,0,1,0,0,4,1,0,4,4,1,0,0,0,0
23198.0,0,1,0,0,0,3,0,0,0,2,0,0,0,0
23840.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
13851.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16349.0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
17337.0,0,1,1,0,0,2,0,0,0,1,0,0,0,0
17348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23838.0,5,1,0,0,5,3,6,6,5,3,0,0,0,0
20646.0,0,0,0,0,3,0,0,3,3,0,0,1,0,0
20650.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23195.0,0,0,1,0,2,0,0,2,3,0,0,0,0,0
17240.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15094.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15096.0,0,3,0,0,8,6,2,11,8,3,0,0,0,0
22769.0,0,1,2,0,1,2,0,1,1,2,0,1,0,0
21190.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
18289.0,0,1,0,0,0,3,0,1,0,1,0,0,0,0
19678.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
21996.0,13,2,0,0,0,6,0,0,0,1,0,0,0,0
26587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22771.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15095.0,0,1,0,0,0,1,0,1,0,4,0,1,0,0
19638.0,2,1,0,0,0,6,1,1,0,0,0,0,0,0
21191.0,0,1,1,0,1,2,0,1,1,1,0,1,0,0
26663.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26684.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26686.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
14599.0,0,1,0,0,2,1,0,3,3,0,0,0,0,0
20556.0,2,1,0,0,1,1,2,1,1,1,0,0,0,0
20566.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23440.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19489.0,1,1,0,0,6,1,0,6,6,0,0,0,0,0
16456.0,0,1,1,0,2,1,0,2,2,1,0,0,0,0
16519.0,0,1,1,0,6,2,4,6,6,0,0,0,0,0
24566.0,1,0,0,0,6,0,0,6,6,0,0,1,0,0
24569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23249.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
23422.0,1,2,0,0,6,8,2,7,6,2,0,0,0,0
23484.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23333.0,0,1,1,0,5,1,1,5,6,1,0,0,0,0
23404.0,0,3,0,0,7,3,0,9,8,4,0,0,0,0
14111.0,0,3,0,0,4,11,0,4,4,1,0,0,0,0
18816.0,2,1,0,0,0,1,0,1,0,0,0,0,0,0
19482.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
19483.0,0,2,1,0,2,3,0,4,2,3,0,1,0,0
23477.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25904.0,0,1,0,0,1,2,0,1,1,1,1,2,0,0
24463.0,0,2,1,0,2,4,1,6,2,6,0,2,0,0
27002.0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
20578.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22324.0,1,1,0,0,0,2,0,1,0,0,0,0,0,0
26354.0,2,0,1,0,1,0,0,1,1,0,0,0,0,0
26360.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
15917.0,0,0,0,0,0,2,0,1,0,1,0,0,0,0
16978.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24918.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26881.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26984.0,0,1,0,0,3,1,1,3,3,0,0,0,0,0
25192.0,1,1,0,0,5,2,0,5,5,1,0,0,0,0
26339.0,0,1,1,0,1,2,0,1,1,2,0,0,0,0
26356.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15722.0,0,0,0,1,0,3,0,0,0,0,3,1,0,0
15875.0,0,0,0,0,0,2,0,0,0,3,0,1,0,0
17244.0,0,2,2,0,4,3,0,4,4,2,0,0,0,0
16966.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16977.0,0,1,0,0,0,2,1,2,0,1,0,1,0,0
14444.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
14445.0,0,1,1,0,1,2,0,1,1,0,0,0,0,0
21533.0,0,8,0,0,2,9,0,2,3,8,0,0,0,0
16248.0,0,1,0,0,6,1,2,6,6,1,0,0,0,0
16251.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22848.0,1,1,0,0,0,1,0,2,0,1,0,1,0,0
22910.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22911.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
22914.0,1,1,0,0,0,4,1,0,0,0,0,0,0,0
16373.0,0,0,0,0,0,6,0,0,0,2,0,0,0,0
15658.0,0,1,0,0,2,4,3,3,2,1,0,1,0,0
24784.0,0,1,1,0,2,6,1,3,2,0,0,0,0,0
24785.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
24786.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24787.0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
19764.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15392.0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
24790.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
24791.0,0,1,0,0,1,1,0,1,1,0,0,1,0,0
19765.0,0,1,1,0,2,3,0,2,2,0,0,0,0,0
19769.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
15315.0,0,2,2,0,0,2,2,2,0,1,0,0,0,0
15323.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
15325.0,0,1,0,0,2,1,1,2,2,1,0,0,0,0
22965.0,1,0,2,0,3,0,2,8,3,0,0,0,0,0
25996.0,2,1,0,0,0,4,1,0,0,5,0,0,0,0
22945.0,0,1,2,0,0,2,0,0,0,2,0,0,0,0
23517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25441.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22558.0,2,1,0,0,0,2,1,1,0,1,0,1,0,0
22950.0,0,1,1,0,2,1,1,2,2,1,0,0,0,0
22951.0,0,1,1,0,0,2,0,0,0,1,0,0,0,0
15252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15318.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
17258.0,0,0,0,1,11,0,0,13,11,1,0,2,0,0
24815.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
21597.0,1,2,3,0,3,2,0,5,3,3,0,0,0,0
17281.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18993.0,0,2,1,0,3,2,0,3,3,3,0,0,0,0
20155.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18403.0,10,0,0,0,4,0,0,5,4,0,0,0,0,0
18525.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23147.0,0,1,2,0,0,2,0,0,0,1,0,0,0,0
23888.0,15,3,1,0,0,4,1,0,0,1,0,0,0,0
23893.0,0,1,0,0,3,3,2,4,3,6,0,0,0,0
20446.0,1,2,0,0,2,4,1,2,2,1,0,0,0,0
23907.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16572.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
17891.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17892.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15982.0,0,1,0,0,15,1,9,15,15,0,0,0,0,0
15983.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20681.0,13,5,0,0,2,6,0,2,2,6,0,1,0,0
23965.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
15857.0,0,1,1,0,4,1,0,6,4,1,0,0,0,0
15979.0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
24091.0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
26832.0,0,1,1,0,4,1,1,4,5,0,0,0,0,0
26835.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18207.0,0,0,0,0,4,0,0,3,4,0,0,0,0,0
18233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20540.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20541.0,1,0,1,0,0,2,1,0,0,1,0,0,0,0
13892.0,0,1,0,0,0,0,0,3,0,1,0,1,0,0
13893.0,0,1,1,0,3,3,1,3,3,3,0,0,0,0
25340.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16719.0,1,1,0,0,1,2,1,1,1,1,0,0,0,0
18986.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18987.0,1,1,2,0,0,1,0,2,0,1,0,0,0,0
20203.0,1,1,0,0,0,3,0,0,0,14,0,0,0,0
20985.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18988.0,1,1,0,0,3,1,1,3,3,0,0,0,0,0
17456.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25335.0,0,1,0,0,3,2,0,3,4,0,0,0,0,0
14098.0,0,1,2,0,4,2,0,8,4,2,0,0,0,0
25800.0,0,1,0,0,1,1,0,2,1,1,0,0,0,0
26125.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26127.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18208.0,0,1,0,0,1,1,2,1,1,2,0,0,0,0
19892.0,0,4,1,0,2,5,0,9,2,3,0,1,0,0
20625.0,1,1,1,0,0,1,4,0,0,0,0,0,0,0
20710.0,1,3,1,0,6,7,5,11,6,0,0,2,0,0
20716.0,0,2,0,0,4,2,0,5,4,1,0,0,0,0
16740.0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
18168.0,0,1,2,0,6,3,0,18,8,3,0,0,0,0
25863.0,0,2,0,0,1,3,0,1,1,5,0,2,0,0
14609.0,0,2,1,0,1,2,0,1,1,3,0,2,0,0
14613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22328.0,2,0,0,0,2,0,1,3,2,0,0,0,0,0
26410.0,0,1,1,0,6,4,0,6,6,4,0,0,0,0
26412.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26414.0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
26422.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
26423.0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
26425.0,0,1,0,0,0,1,0,0,0,3,0,0,0,0
14384.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14616.0,0,2,2,0,4,5,0,6,4,1,0,0,0,0
26398.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
26427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22737.0,0,1,0,0,4,1,0,4,4,0,0,2,0,0
25134.0,0,0,0,0,0,3,0,0,0,3,0,2,0,0
18947.0,0,1,1,0,0,4,1,0,0,4,0,0,0,0
19011.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
19012.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
22245.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18962.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18964.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14823.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
14835.0,0,1,1,0,10,1,0,12,10,2,0,1,0,0
20195.0,1,1,0,0,0,4,0,0,0,2,0,1,0,0
20197.0,1,1,1,0,0,2,0,0,0,2,0,1,0,0
18175.0,0,1,0,0,0,3,0,2,0,4,0,0,0,0
18221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25109.0,1,0,1,0,5,0,0,6,5,0,0,0,0,0
25112.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
20322.0,3,1,2,0,4,1,1,7,4,0,0,1,0,0
23396.0,0,0,0,0,2,0,2,2,2,0,0,0,0,0
23830.0,0,1,0,0,1,2,1,2,1,2,0,0,0,0
25966.0,0,2,0,0,1,2,0,2,1,2,1,3,0,0
25993.0,0,1,0,0,0,2,0,0,0,1,0,1,0,0
26076.0,0,0,0,0,2,0,0,2,2,0,0,2,0,0
26078.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
26079.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
19790.0,1,0,0,0,6,0,0,5,6,0,0,0,0,0
26081.0,1,1,0,0,7,2,1,14,7,2,0,0,0,0
26084.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26093.0,0,2,2,0,4,5,4,6,4,3,0,1,0,0
26094.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17904.0,0,2,0,0,2,3,2,3,2,1,0,0,0,0
17922.0,0,2,1,0,9,2,2,8,9,1,0,0,0,0
17918.0,0,1,1,0,2,1,0,2,2,1,0,0,0,0
17920.0,0,2,2,0,1,3,1,11,1,2,0,0,0,0
16233.0,0,2,0,0,5,5,4,5,5,8,0,0,0,0
20122.0,0,0,0,0,0,4,0,0,0,5,0,0,0,0
20126.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16337.0,0,2,3,0,2,6,0,4,2,7,0,0,0,0
21464.0,0,0,0,0,3,0,0,3,4,0,0,1,0,0
21470.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24202.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
24204.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
26165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26449.0,0,1,1,0,1,2,0,1,4,1,0,0,0,0
18157.0,0,0,0,0,5,0,0,7,5,0,0,1,0,0
18158.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17701.0,0,1,1,0,3,1,1,3,3,0,0,0,0,0
19449.0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
19528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17606.0,0,1,0,0,1,2,0,1,1,2,0,0,0,0
17852.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
19271.0,0,1,5,0,2,1,1,3,2,1,0,0,0,0
15957.0,0,1,0,0,2,4,0,2,2,0,0,0,0,0
15959.0,0,1,1,0,2,0,1,2,2,0,0,0,0,0
15965.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
15966.0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
24139.0,0,1,0,0,1,3,3,1,1,4,0,0,0,0
24143.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15950.0,0,5,2,0,5,15,2,6,5,5,0,0,0,0
15964.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19259.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24068.0,0,0,0,0,2,0,2,3,2,0,0,0,0,0
25893.0,0,2,0,0,4,2,0,5,10,2,0,0,0,0
17084.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24027.0,0,0,2,0,1,0,1,2,3,0,0,0,0,0
24088.0,0,1,1,0,4,4,0,5,4,5,0,0,0,0
24089.0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
24771.0,0,0,0,0,3,0,0,4,3,0,0,0,0,0
23280.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19776.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22421.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24035.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24777.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23388.0,0,1,0,0,0,2,0,0,0,1,0,3,0,0
24096.0,13,1,1,1,17,1,0,19,17,0,1,1,0,0
24097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21516.0,0,1,0,0,0,3,0,2,0,3,0,0,0,0
21325.0,0,1,0,0,3,6,2,3,3,1,0,0,0,0
21670.0,2,1,0,0,0,3,1,0,0,2,0,0,0,0
22106.0,0,2,2,0,3,12,1,4,3,3,0,0,0,0
20516.0,0,1,0,0,1,2,0,1,1,0,0,0,0,0
15438.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
22812.0,2,2,1,0,1,20,0,2,4,8,0,0,0,0
22815.0,0,2,2,0,0,5,0,2,0,5,0,0,0,0
21142.0,0,1,2,0,3,1,0,3,4,1,0,0,0,0
22510.0,1,0,0,0,2,0,0,2,2,1,0,0,0,0
22817.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
15435.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15436.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15226.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15411.0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
15413.0,0,3,2,0,0,12,0,3,0,3,0,0,0,0
15414.0,0,1,0,0,0,2,1,2,0,4,0,0,0,0
15720.0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
16754.0,0,2,1,0,13,2,0,15,14,2,0,2,0,0
17407.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
15419.0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
17371.0,0,2,0,0,5,7,1,13,5,8,0,0,0,0
17405.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
17408.0,0,2,0,0,3,3,0,4,3,0,0,1,0,0
17204.0,0,2,1,0,6,2,0,6,7,2,0,0,0,0
21120.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18772.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22485.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
25600.0,0,6,4,0,2,8,0,5,2,6,0,1,0,0
21846.0,1,1,0,1,0,6,1,0,0,3,1,0,0,0
22554.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
18773.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16535.0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
16586.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24691.0,0,1,1,0,5,2,0,5,5,1,0,3,0,0
25521.0,0,1,0,0,0,4,1,0,0,0,0,0,0,0
25598.0,1,1,2,0,5,2,2,5,5,0,0,0,0,0
18176.0,2,2,2,0,3,2,0,6,3,1,0,0,0,0
20435.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
21168.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19724.0,2,2,1,0,4,6,0,5,4,5,0,0,0,0
21727.0,2,1,0,0,4,3,0,3,4,2,0,0,0,0
21852.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
21860.0,1,0,0,0,2,0,1,2,2,0,1,0,0,0
21868.0,0,1,2,0,3,8,0,4,3,1,0,0,0,0
21871.0,0,7,7,0,9,7,0,9,9,7,0,0,0,0
21874.0,1,1,0,1,0,4,0,0,0,2,1,0,0,0
21876.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
